yearmonth	eeacellcode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	familykey	family	specieskey	species	occurrences	year	month
2010-11-01	100mE39873N31294	51.17789	5.22485	10.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	11
2010-11-01	100mE39874N31294	51.1783	5.22665	10.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	11
2010-11-01	100mE39874N31295	51.17897	5.22666	10.0	2518.0	Caryophyllaceae	3085438	Cerastium tomentosum	1	2010	11
2010-11-01	100mE39887N31415	51.28766	5.23325	10.0	6720.0	Apiaceae	3034742	Daucus carota	1	2010	11
2010-11-01	100mE39893N29725	49.771647	5.393161	49.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	11
2010-11-01	100mE39893N29725	49.771647	5.393161	49.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE39901N30819	50.75378	5.30826	10.0	7717.0	Solanaceae	2928751	Datura stramonium	1	2010	11
2010-11-01	100mE39935N31272	51.16187	5.31527	10.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	11
2010-11-01	100mE39935N31272	51.16187	5.31527	10.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	11
2010-11-01	100mE39935N31272	51.16198	5.31538	10.0	3065.0	Asteraceae	3132570	Galinsoga parviflora	1	2010	11
2010-11-01	100mE39935N31272	51.16187	5.31527	10.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE39935N31272	51.16198	5.31538	10.0	4689.0	Fagaceae	5333294	Castanea sativa	1	2010	11
2010-11-01	100mE39935N31272	51.16198	5.31538	10.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	11
2010-11-01	100mE39936N29798	49.83941	5.44667	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	11
2010-11-01	100mE39936N31272	51.1623	5.31657	10.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	11
2010-11-01	100mE39936N31272	51.16193	5.31755	10.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	11
2010-11-01	100mE39937N31272	51.16176	5.31761	10.0	8800.0	Araliaceae	8168344	Hedera hibernica	1	2010	11
2010-11-01	100mE39938N31273	51.16277	5.32001	10.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	11
2010-11-01	100mE39938N31273	51.1627	5.31982	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE39938N31273	51.1627	5.31982	10.0	3065.0	Asteraceae	3146683	Erigeron sumatrensis	1	2010	11
2010-11-01	100mE39938N31273	51.16281	5.31942	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE39938N31273	51.16277	5.32001	10.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	11
2010-11-01	100mE39939N31272	51.16255	5.32076	10.0	3073.0	Poaceae	5289684	Setaria viridis	1	2010	11
2010-11-01	100mE39939N31272	51.16258	5.32035	10.0	3112.0	Brassicaceae	5376648	Lepidium virginicum	1	2010	11
2010-11-01	100mE39939N31272	51.16258	5.32035	10.0	3064.0	Amaranthaceae	5384364	Amaranthus hybridus	1	2010	11
2010-11-01	100mE39939N31273	51.16258	5.32035	10.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	11
2010-11-01	100mE39939N31325	51.20958	5.31626	10.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE39941N31272	51.16251	5.32453	10.0	2430.0	Onagraceae	9188840	Epilobium ciliatum	1	2010	11
2010-11-01	100mE39942N31271	51.16119	5.32582	10.0	2498.0	Boraginaceae	4067302	Symphytum grandiflorum	1	2010	11
2010-11-01	100mE39943N31272	51.16226	5.32652	10.0	7683.0	Asparagaceae	2775530	Yucca flaccida	1	2010	11
2010-11-01	100mE39943N31272	51.16199	5.32652	10.0	3065.0	Asteraceae	3118430	Tanacetum parthenium	1	2010	11
2010-11-01	100mE39943N31272	51.16186	5.32645	10.0	2398.0	Anacardiaceae	3190538	Rhus typhina	1	2010	11
2010-11-01	100mE39943N31272	51.16212	5.32663	10.0	2420.0	Plantaginaceae	8200663	Cymbalaria muralis	1	2010	11
2010-11-01	100mE39962N31119	51.02658	5.36838	10.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	11
2010-11-01	100mE39963N31119	51.02673	5.36851	10.0	3073.0	Poaceae	2705972	Anthoxanthum aristatum	1	2010	11
2010-11-01	100mE39963N31119	51.02654	5.3692	10.0	5386.0	Fabaceae	2971095	Melilotus albus	1	2010	11
2010-11-01	100mE39963N31119	51.02673	5.36851	10.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE39963N31120	51.02673	5.36851	10.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	11
2010-11-01	100mE39963N31123	51.02958	5.36901	10.0	6720.0	Apiaceae	8262702	Pastinaca sativa	1	2010	11
2010-11-01	100mE39963N31125	51.03186	5.36825	10.0	3073.0	Poaceae	5289684	Setaria viridis	1	2010	11
2010-11-01	100mE39963N31125	51.03186	5.36825	10.0	3112.0	Brassicaceae	5376648	Lepidium virginicum	1	2010	11
2010-11-01	100mE39964N31119	51.02658	5.36994	10.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	11
2010-11-01	100mE39964N31124	51.03115	5.36971	10.0	3073.0	Poaceae	2705185	Sorghum halepense	1	2010	11
2010-11-01	100mE39964N31124	51.031	5.3706	10.0	3073.0	Poaceae	2705449	Eragrostis minor	1	2010	11
2010-11-01	100mE39964N31124	51.03084	5.3704	10.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	11
2010-11-01	100mE39964N31124	51.03125	5.36968	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	11
2010-11-01	100mE39964N31124	51.03125	5.36968	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE39965N31124	51.03121	5.3721	10.0	3112.0	Brassicaceae	3046015	Cardamine corymbosa	1	2010	11
2010-11-01	100mE39965N31124	51.03121	5.3721	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE39965N31124	51.03114	5.37195	10.0	3073.0	Poaceae	5671747	Cenchrus alopecuroides	1	2010	11
2010-11-01	100mE39966N31120	51.02751	5.37301	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	11
2010-11-01	100mE39966N31120	51.02751	5.37301	10.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	11
2010-11-01	100mE39966N31120	51.02751	5.37301	10.0	2497.0	Lamiaceae	5341501	Melissa officinalis	1	2010	11
2010-11-01	100mE39966N31125	51.03158	5.37221	10.0	2497.0	Lamiaceae	2927078	Ajuga reptans	1	2010	11
2010-11-01	100mE39966N31125	51.03158	5.37221	10.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	11
2010-11-01	100mE39968N31120	51.0277	5.37536	10.0	5015.0	Rosaceae	3003979	Rosa rugosa	1	2010	11
2010-11-01	100mE39968N31121	51.02831	5.37611	10.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	11
2010-11-01	100mE39968N31121	51.02831	5.37611	10.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	11
2010-11-01	100mE39969N31121	51.02801	5.37681	10.0	3112.0	Brassicaceae	5373324	Lunaria annua	1	2010	11
2010-11-01	100mE39970N31082	50.99358	5.38165	10.0	3065.0	Asteraceae	3118430	Tanacetum parthenium	1	2010	11
2010-11-01	100mE39970N31082	50.99364	5.38259	10.0	3073.0	Poaceae	4129708	Lolium multiflorum	1	2010	11
2010-11-01	100mE39971N31079	50.991	5.38342	10.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE39971N31084	50.99516	5.38331	10.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	11
2010-11-01	100mE39972N31087	50.99812	5.38405	10.0	5386.0	Fabaceae	2971095	Melilotus albus	1	2010	11
2010-11-01	100mE39973N31080	50.99162	5.38759	10.0	3073.0	Poaceae	2705449	Eragrostis minor	1	2010	11
2010-11-01	100mE39973N31080	50.99161	5.3862	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE39973N31080	50.99161	5.3862	10.0	3073.0	Poaceae	5289684	Setaria viridis	1	2010	11
2010-11-01	100mE39973N31080	50.99161	5.3862	10.0	3112.0	Brassicaceae	5376648	Lepidium virginicum	1	2010	11
2010-11-01	100mE39973N31080	50.99165	5.38709	10.0	3065.0	Asteraceae	5392174	Bidens frondosa	1	2010	11
2010-11-01	100mE39973N31080	50.99165	5.38709	10.0	2430.0	Onagraceae	9188840	Epilobium ciliatum	1	2010	11
2010-11-01	100mE39974N31080	50.99166	5.38884	10.0	3073.0	Poaceae	2705401	Eragrostis multicaulis	1	2010	11
2010-11-01	100mE39974N31080	50.99168	5.38818	10.0	2422.0	Papaveraceae	2888439	Papaver somniferum	1	2010	11
2010-11-01	100mE39974N31080	50.99166	5.38816	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	11
2010-11-01	100mE39974N31080	50.99166	5.38884	10.0	3073.0	Poaceae	5289972	Digitaria sanguinalis	1	2010	11
2010-11-01	100mE39974N31080	50.99166	5.38816	10.0	7717.0	Solanaceae	5341754	Nicandra physalodes	1	2010	11
2010-11-01	100mE39974N31080	50.99162	5.38759	10.0	3073.0	Poaceae	6109637	Cynodon dactylon	1	2010	11
2010-11-01	100mE39974N31086	50.99735	5.38766	10.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	11
2010-11-01	100mE39974N31086	50.99739	5.38781	10.0	5015.0	Rosaceae	2996929	Rubus ulmifolius	1	2010	11
2010-11-01	100mE39974N31086	50.99735	5.38766	10.0	2516.0	Phytolaccaceae	3084022	Phytolacca acinosa	1	2010	11
2010-11-01	100mE39974N31086	50.99735	5.3873	10.0	4689.0	Fagaceae	5333294	Castanea sativa	1	2010	11
2010-11-01	100mE39975N31087	50.99808	5.38968	10.0	2518.0	Caryophyllaceae	3085381	Polycarpon tetraphyllum	1	2010	11
2010-11-01	100mE39975N31087	50.99808	5.38968	10.0	3065.0	Asteraceae	3105768	Sonchus tenerrimus	1	2010	11
2010-11-01	100mE39975N31087	50.99808	5.38968	10.0	3112.0	Brassicaceae	3690997	Cardamine occulta	1	2010	11
2010-11-01	100mE39976N31079	50.99138	5.39117	10.0	5015.0	Rosaceae	3021496	Prunus laurocerasus	1	2010	11
2010-11-01	100mE39976N31079	50.99138	5.39117	10.0	6673.0	Berberidaceae	3033865	Mahonia aquifolium	1	2010	11
2010-11-01	100mE39976N31079	50.99138	5.39117	10.0	3065.0	Asteraceae	3119175	Helianthus tuberosus	1	2010	11
2010-11-01	100mE39976N31082	50.99424	5.39111	10.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	11
2010-11-01	100mE39976N31087	50.99808	5.38965	10.0	3073.0	Poaceae	2704341	Schismus barbatus	1	2010	11
2010-11-01	100mE39976N31087	50.99808	5.38968	10.0	3065.0	Asteraceae	3146683	Erigeron sumatrensis	1	2010	11
2010-11-01	100mE39977N31080	50.99171	5.39273	10.0	2497.0	Lamiaceae	2927305	Lavandula angustifolia	1	2010	11
2010-11-01	100mE39977N31081	50.99258	5.39208	10.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	11
2010-11-01	100mE39977N31083	50.99464	5.39191	10.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	11
2010-11-01	100mE39977N31083	50.99454	5.39193	10.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	11
2010-11-01	100mE39977N31083	50.99464	5.39191	10.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	11
2010-11-01	100mE39977N31083	50.99454	5.39193	10.0	4898338.0	Montiaceae	7736011	Claytonia perfoliata	1	2010	11
2010-11-01	100mE39978N31082	50.99357	5.39421	10.0	3065.0	Asteraceae	3132570	Galinsoga parviflora	1	2010	11
2010-11-01	100mE39978N31082	50.99357	5.39421	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE39978N31082	50.99361	5.39433	10.0	5015.0	Rosaceae	5365717	Potentilla indica	1	2010	11
2010-11-01	100mE40020N31364	51.24891	5.42887	10.0	4691.0	Euphorbiaceae	3067119	Euphorbia maculata	1	2010	11
2010-11-01	100mE40074N30692	50.64902	5.56424	10.0	2422.0	Papaveraceae	2888513	Pseudofumaria lutea	1	2010	11
2010-11-01	100mE40084N31321	51.21434	5.52443	10.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	11
2010-11-01	100mE40084N31321	51.21459	5.52452	10.0	3073.0	Poaceae	2702816	Echinochloa muricata	1	2010	11
2010-11-01	100mE40084N31321	51.21451	5.52435	10.0	3073.0	Poaceae	2705401	Eragrostis multicaulis	1	2010	11
2010-11-01	100mE40084N31321	51.21403	5.52413	10.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	11
2010-11-01	100mE40084N31321	51.21434	5.52443	10.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	11
2010-11-01	100mE40084N31321	51.21403	5.52413	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE40084N31321	51.21434	5.52443	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE40084N31321	51.21403	5.52413	10.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	11
2010-11-01	100mE40085N31321	51.21425	5.52501	10.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	11
2010-11-01	100mE40085N31321	51.21446	5.52475	10.0	5015.0	Rosaceae	3003979	Rosa rugosa	1	2010	11
2010-11-01	100mE40085N31321	51.21446	5.52475	10.0	3112.0	Brassicaceae	3053522	Berteroa incana	1	2010	11
2010-11-01	100mE40085N31321	51.21434	5.52443	10.0	3065.0	Asteraceae	3132570	Galinsoga parviflora	1	2010	11
2010-11-01	100mE40085N31321	51.21446	5.52475	10.0	3112.0	Brassicaceae	5376648	Lepidium virginicum	1	2010	11
2010-11-01	100mE40085N31321	51.21463	5.52449	10.0	3064.0	Amaranthaceae	9080185	Amaranthus hypochondriacus	1	2010	11
2010-11-01	100mE40085N31322	51.21525	5.52481	10.0	4689.0	Fagaceae	5333294	Castanea sativa	1	2010	11
2010-11-01	100mE40087N31326	51.21931	5.52796	10.0	5015.0	Rosaceae	3026294	Cotoneaster bullatus	1	2010	11
2010-11-01	100mE40088N31322	51.21531	5.52958	10.0	6979.0	Araceae	2867614	Lemna minuta	1	2010	11
2010-11-01	100mE40088N31323	51.21632	5.52886	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	11
2010-11-01	100mE40088N31323	51.21624	5.52887	10.0	2518.0	Caryophyllaceae	5384741	Silene coronaria	1	2010	11
2010-11-01	100mE40088N31328	51.22073	5.52924	10.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	11
2010-11-01	100mE40088N31328	51.22073	5.52924	10.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	11
2010-11-01	100mE40090N31331	51.22328	5.53163	10.0	3112.0	Brassicaceae	5373358	Lobularia maritima	1	2010	11
2010-11-01	100mE40092N31321	51.21443	5.53509	10.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	11
2010-11-01	100mE40092N31333	51.22541	5.53401	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	11
2010-11-01	100mE40093N31324	51.21749	5.5365	10.0	2430.0	Onagraceae	9188840	Epilobium ciliatum	1	2010	11
2010-11-01	100mE40094N31331	51.22386	5.53774	10.0	3925.0	Pinaceae	5284982	Pinus strobus	1	2010	11
2010-11-01	100mE40094N31331	51.22368	5.53742	10.0	2505.0	Ericaceae	7327990	Rhododendron ponticum	1	2010	11
2010-11-01	100mE40095N31324	51.21782	5.53934	10.0	5386.0	Fabaceae	5347846	Lathyrus oleraceus	1	2010	11
2010-11-01	100mE40095N31334	51.22607	5.53878	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	11
2010-11-01	100mE40100N30652	50.61514	5.60314	10.0	2390.0	Scrophulariaceae	3173338	Buddleja davidii	1	2010	11
2010-11-01	100mE40100N30652	50.61514	5.60314	10.0	6693.0	Platanaceae	7400250	Platanus hispanica	1	2010	11
2010-11-01	100mE40101N30652	50.615072	5.604776	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE40102N30652	50.614922	5.607359	10.0	6640.0	Moraceae	5361909	Ficus carica	1	2010	11
2010-11-01	100mE40123N30867	50.80902	5.61838	10.0	4691.0	Euphorbiaceae	3066965	Euphorbia lathyris	1	2010	11
2010-11-01	100mE40124N30867	50.80918	5.61932	10.0	7717.0	Solanaceae	2928751	Datura stramonium	1	2010	11
2010-11-01	100mE40124N30868	50.81042	5.61905	10.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	11
2010-11-01	100mE40124N30874	50.81518	5.61932	10.0	3073.0	Poaceae	4129708	Lolium multiflorum	1	2010	11
2010-11-01	100mE40125N30866	50.80798	5.62084	10.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	11
2010-11-01	100mE40125N30867	50.80955	5.62107	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE40125N30867	50.80964	5.62093	10.0	2420.0	Plantaginaceae	3172077	Veronica persica	1	2010	11
2010-11-01	100mE40125N30868	50.81021	5.62106	10.0	2518.0	Caryophyllaceae	3085438	Cerastium tomentosum	1	2010	11
2010-11-01	100mE40125N30868	50.80982	5.62109	10.0	3065.0	Asteraceae	3132570	Galinsoga parviflora	1	2010	11
2010-11-01	100mE40125N30868	50.81021	5.62106	10.0	2406.0	Crassulaceae	4201607	Phedimus spurius	1	2010	11
2010-11-01	100mE40125N30869	50.81072	5.62103	10.0	3112.0	Brassicaceae	5377060	Lepidium didymum	1	2010	11
2010-11-01	100mE40126N30866	50.80836	5.62289	10.0	3065.0	Asteraceae	5392243	Cichorium endivia	1	2010	11
2010-11-01	100mE40127N30873	50.81496	5.62298	10.0	4676.0	Geraniaceae	2890122	Geranium pyrenaicum	1	2010	11
2010-11-01	100mE40127N30873	50.81476	5.62273	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE40128N30867	50.80921	5.62518	10.0	3073.0	Poaceae	8332019	Hordeum distichon	1	2010	11
2010-11-01	100mE40129N30873	50.81501	5.62679	10.0	3112.0	Brassicaceae	3042636	Brassica napus	1	2010	11
2010-11-01	100mE40130N30874	50.81539	5.62733	10.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	11
2010-11-01	100mE40131N30869	50.81108	5.62999	10.0	3064.0	Amaranthaceae	6109534	Amaranthus retroflexus	1	2010	11
2010-11-01	100mE40133N30854	50.7982	5.6331	10.0	2422.0	Papaveraceae	2888513	Pseudofumaria lutea	1	2010	11
2010-11-01	100mE40133N30854	50.79838	5.63278	10.0	3065.0	Asteraceae	3146683	Erigeron sumatrensis	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3112.0	Brassicaceae	3047621	Sinapis alba	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3065.0	Asteraceae	3132570	Galinsoga parviflora	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	11
2010-11-01	100mE40134N30853	50.79721	5.63511	10.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	11
2010-11-01	100mE40135N30859	50.80225	5.63625	10.0	3065.0	Asteraceae	9206251	Helianthus annuus	1	2010	11
2010-11-01	100mE40192N30682	50.64729	5.731747	49.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	11
2010-11-01	100mE40280N30613	50.58964	5.8602	10.0	2420.0	Plantaginaceae	8200663	Cymbalaria muralis	1	2010	11
2010-10-01	100mE38423N30935	50.75354	3.20699	10.0	6979.0	Araceae	5330661	Arum italicum	1	2010	10
2010-10-01	100mE38528N31411	51.18756	3.29257	10.0	7708.0	Cyperaceae	2715482	Cyperus eragrostis	1	2010	10
2010-10-01	100mE38528N31411	51.18756	3.29257	10.0	5015.0	Rosaceae	2996929	Rubus ulmifolius	1	2010	10
2010-10-01	100mE38650N30838	50.685257	3.53881	49.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	10
2010-10-01	100mE38680N30626	50.497349	3.60741	49.0	7708.0	Cyperaceae	2722051	Carex pendula	1	2010	10
2010-10-01	100mE38680N30626	50.497349	3.60741	49.0	3073.0	Poaceae	5289756	Phalaris arundinacea	1	2010	10
2010-10-01	100mE38725N30616	50.492218	3.671125	49.0	2430.0	Onagraceae	3188924	Oenothera biennis	1	2010	10
2010-10-01	100mE38771N30535	50.42362	3.74635	49.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	10
2010-10-01	100mE38780N31241	51.05635	3.67321	10.0	2497.0	Lamiaceae	2927324	Lamium galeobdolon	1	2010	10
2010-10-01	100mE38789N31251	51.06543	3.68518	10.0	3065.0	Asteraceae	5389029	Solidago canadensis	1	2010	10
2010-10-01	100mE38794N31218	51.03617	3.69599	10.0	2497.0	Lamiaceae	5341497	Nepeta racemosa	1	2010	10
2010-10-01	100mE38800N31233	51.0508	3.70236	10.0	2518.0	Caryophyllaceae	3085623	Petrorhagia saxifraga	1	2010	10
2010-10-01	100mE38806N31240	51.05724	3.71082	10.0	2518.0	Caryophyllaceae	3085381	Polycarpon tetraphyllum	1	2010	10
2010-10-01	100mE38806N31240	51.05726	3.71079	10.0	3065.0	Asteraceae	3147168	Erigeron karvinskianus	1	2010	10
2010-10-01	100mE38820N30756	50.624767	3.788475	49.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	10
2010-10-01	100mE38820N31202	51.02451	3.73486	10.0	4691.0	Euphorbiaceae	5380041	Ricinus communis	1	2010	10
2010-10-01	100mE38827N31256	51.07306	3.73775	10.0	3065.0	Asteraceae	8002952	Ambrosia artemisiifolia	1	2010	10
2010-10-01	100mE38841N30585	50.47334	3.83796	49.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	10
2010-10-01	100mE38850N31214	51.0375	3.7753	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE38884N30558	50.452418	3.90172	49.0	5015.0	Rosaceae	3003979	Rosa rugosa	1	2010	10
2010-10-01	100mE38884N30558	50.452418	3.90172	49.0	3065.0	Asteraceae	3101193	Dittrichia graveolens	1	2010	10
2010-10-01	100mE38884N30558	50.452418	3.90172	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	10
2010-10-01	100mE38884N30558	50.452418	3.90172	49.0	3073.0	Poaceae	5289756	Phalaris arundinacea	1	2010	10
2010-10-01	100mE38893N30558	50.45247	3.9139	49.0	2416.0	Polygonaceae	6391377	Rumex triangulivalvis	1	2010	10
2010-10-01	100mE38911N30537	50.43525	3.9418	49.0	3073.0	Poaceae	2705401	Eragrostis multicaulis	1	2010	10
2010-10-01	100mE38922N30489	50.39348	3.963	49.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	10
2010-10-01	100mE39027N31097	50.94568	4.0407	10.0	3073.0	Poaceae	5289919	Polypogon viridis	1	2010	10
2010-10-01	100mE39038N31363	51.18498	4.02671	10.0	8800.0	Araliaceae	7978544	Hydrocotyle ranunculoides	1	2010	10
2010-10-01	100mE39135N30962	50.83299	4.20957	10.0	3112.0	Brassicaceae	5373358	Lobularia maritima	1	2010	10
2010-10-01	100mE39135N30963	50.83301	4.20957	10.0	3065.0	Asteraceae	3098912	Cosmos bipinnatus	1	2010	10
2010-10-01	100mE39141N30836	50.72006	4.23206	10.0	2420.0	Plantaginaceae	5415012	Linaria purpurea	1	2010	10
2010-10-01	100mE39173N31157	51.00963	4.24243	10.0	6720.0	Apiaceae	3034182	Ammi majus	1	2010	10
2010-10-01	100mE39197N30910	50.79053	4.30317	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39197N30910	50.79046	4.30279	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39203N30188	50.14367	4.38972	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	10
2010-10-01	100mE39211N30157	50.1167	4.40369	15.0	3925.0	Pinaceae	5284809	Pinus nigra	1	2010	10
2010-10-01	100mE39226N30857	50.74496	4.35041	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39227N30857	50.745	4.35056	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39227N30857	50.74503	4.35071	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39227N30857	50.74503	4.35083	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39261N30289	50.23804	4.45985	15.0	5015.0	Rosaceae	3031774	Mespilus germanica	1	2010	10
2010-10-01	100mE39261N30289	50.23804	4.45985	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	10
2010-10-01	100mE39267N31221	51.07406	4.36922	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39267N31221	51.07416	4.36898	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39268N31221	51.07377	4.36977	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39268N31221	51.07391	4.36952	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39269N31213	51.0666	4.37222	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39269N31213	51.06671	4.37232	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39269N31213	51.06649	4.37209	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
2010-10-01	100mE39269N31214	51.06745	4.37172	10.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	10
